id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
77IUroSqPkqyWUrAaCHmCP,0.654,0.12,126.022,0.0531,0.0558,0.866,4,0.74,7,462255,-14.065,0.29,1,audio_features,spotify:track:77IUroSqPkqyWUrAaCHmCP
7EPwq2lNjcMxxdrAMeHCyz,0.54,0.365,91.496,0.159,0.0555,5.15e-05,4,0.821,6,322013,-6.484,0.746,1,audio_features,spotify:track:7EPwq2lNjcMxxdrAMeHCyz
3ZFwuJwUpIl0GeXsvF1ELf,0.364,0.0753,142.171,0.0265,0.0505,5.02e-06,3,0.558,4,388733,-11.258,0.17,0,audio_features,spotify:track:3ZFwuJwUpIl0GeXsvF1ELf
0qTw7kEFpNdECY7jRCg54v,0.727,0.0847,125.968,0.0597,0.00506,0.16,4,0.596,3,357507,-7.071,0.235,1,audio_features,spotify:track:0qTw7kEFpNdECY7jRCg54v
4x5TZd8GnB3UbK80ovO4TU,0.879,0.182,162.918,0.0396,0.0362,0.0,4,0.478,0,240520,-3.765,0.582,1,audio_features,spotify:track:4x5TZd8GnB3UbK80ovO4TU
3cItHmveXepc17JBHUkex3,0.76,0.0746,125.977,0.0895,0.00108,0.0419,4,0.925,1,321905,-5.01,0.583,1,audio_features,spotify:track:3cItHmveXepc17JBHUkex3
5sAnOrotqd0Z8w8aJMn8dp,0.85,0.133,139.937,0.0441,0.417,0.0,4,0.638,11,213507,-4.197,0.723,1,audio_features,spotify:track:5sAnOrotqd0Z8w8aJMn8dp
65pjiXdfDwli62PjAsuY4d,0.873,0.261,162.021,0.0328,0.0268,0.0108,4,0.663,0,175773,-4.915,0.962,1,audio_features,spotify:track:65pjiXdfDwli62PjAsuY4d
3jt1UsYt6K1P7NrVDGie65,0.864,0.108,153.966,0.0478,0.00182,7.32e-05,4,0.515,2,283160,-5.384,0.232,1,audio_features,spotify:track:3jt1UsYt6K1P7NrVDGie65
61qn7uoDsuswZs5p2DkFiP,0.768,0.102,169.873,0.0387,0.000631,0.301,4,0.246,9,212733,-7.48,0.35,1,audio_features,spotify:track:61qn7uoDsuswZs5p2DkFiP
1sqkxy2WNAgpRtQfDP64MN,0.544,0.113,135.951,0.0269,0.189,0.000989,4,0.594,2,214347,-10.54,0.155,1,audio_features,spotify:track:1sqkxy2WNAgpRtQfDP64MN
5arVt2Wg0zbiWwAOZef2Nl,0.979,0.0944,140.404,0.132,0.0014,0.00729,4,0.476,4,202053,-3.506,0.416,0,audio_features,spotify:track:5arVt2Wg0zbiWwAOZef2Nl
7nwhkcAhF1moN4OuDSJaHT,0.512,0.0926,125.017,0.103,0.000175,0.876,4,0.803,10,398758,-10.607,0.117,0,audio_features,spotify:track:7nwhkcAhF1moN4OuDSJaHT
3uNGkq1FqQ4dv4s2GfYXES,0.83,0.181,116.677,0.0549,0.146,1.78e-06,4,0.422,11,278240,-4.037,0.351,0,audio_features,spotify:track:3uNGkq1FqQ4dv4s2GfYXES
5z0UuBWV7PaesWo0JVJneX,0.509,0.107,130.004,0.0397,0.745,0.939,3,0.66,7,243389,-18.564,0.0794,0,audio_features,spotify:track:5z0UuBWV7PaesWo0JVJneX
0Qp37xG9JmIpYURi8xJl3E,0.794,0.207,95.063,0.275,0.00586,0.0,4,0.807,8,263093,-5.618,0.966,0,audio_features,spotify:track:0Qp37xG9JmIpYURi8xJl3E
29XbgaYB4Hs8vlLmpzkRgj,0.818,0.0402,103.342,0.0661,0.0767,0.0,4,0.565,8,206173,-6.202,0.712,0,audio_features,spotify:track:29XbgaYB4Hs8vlLmpzkRgj
6MSPmHR15vgpa0A5L205Xv,0.6,0.0976,102.081,0.0232,0.000918,0.0348,4,0.618,1,236200,-7.053,0.461,1,audio_features,spotify:track:6MSPmHR15vgpa0A5L205Xv
29VDknr77qASI2iyYkeND4,0.557,0.0266,118.006,0.0508,0.00965,0.212,4,0.861,9,456106,-8.624,0.538,1,audio_features,spotify:track:29VDknr77qASI2iyYkeND4
6XUB0ykUYh6YbLfXR1omls,0.902,0.0515,134.884,0.0427,0.00776,0.0018,4,0.713,9,306733,-4.937,0.96,0,audio_features,spotify:track:6XUB0ykUYh6YbLfXR1omls
5l4blwAOu6GWeTY8ZifCiu,0.878,0.109,156.73,0.0666,0.00153,0.016,4,0.209,9,252773,-4.531,0.337,0,audio_features,spotify:track:5l4blwAOu6GWeTY8ZifCiu
2eCsNxw043cfvCQECEbuy7,0.782,0.0486,126.007,0.0995,0.00161,0.668,4,0.793,4,381364,-4.016,0.834,1,audio_features,spotify:track:2eCsNxw043cfvCQECEbuy7
3oTlkzk1OtrhH8wBAduVEi,0.863,0.138,116.835,0.0495,1.22e-05,0.0162,4,0.485,1,300977,-9.027,0.767,1,audio_features,spotify:track:3oTlkzk1OtrhH8wBAduVEi
4ynDom3E89jRt03Ggu8zbP,0.546,0.108,93.416,0.175,0.239,0.0149,4,0.769,10,164707,-4.064,0.814,0,audio_features,spotify:track:4ynDom3E89jRt03Ggu8zbP
1LfCv940X922yIfJu9eOFY,0.682,0.242,128.013,0.0328,0.000579,0.532,4,0.552,7,355373,-8.368,0.162,1,audio_features,spotify:track:1LfCv940X922yIfJu9eOFY
4veeNpXDK1YRHMTJ1Cppsg,0.804,0.159,139.983,0.0296,0.00116,0.0,4,0.607,9,404387,-5.209,0.469,0,audio_features,spotify:track:4veeNpXDK1YRHMTJ1Cppsg
7Hr1Ignop7cymbE3FbOtXa,0.703,0.142,151.297,0.0348,0.00847,7.39e-05,4,0.286,4,326813,-4.491,0.259,0,audio_features,spotify:track:7Hr1Ignop7cymbE3FbOtXa
1Jwj7grActJ0oT50gGyoPw,0.856,0.0724,117.951,0.0956,0.188,0.0,4,0.686,0,267760,-3.359,0.694,1,audio_features,spotify:track:1Jwj7grActJ0oT50gGyoPw
657Y7ZtpM2qg0ZKmUlTyYf,0.91,0.104,114.985,0.0316,0.00579,0.313,4,0.529,5,350006,-5.337,0.146,0,audio_features,spotify:track:657Y7ZtpM2qg0ZKmUlTyYf
0TL8isOZwY9GYDPiP9TdFc,0.195,0.113,125.221,0.0466,0.942,0.122,4,0.562,2,129080,-12.479,0.344,1,audio_features,spotify:track:0TL8isOZwY9GYDPiP9TdFc
3QqvoHX3ZJbIgnvblNBMyK,0.689,0.0993,125.016,0.0319,0.334,0.307,3,0.648,5,211865,-10.358,0.436,1,audio_features,spotify:track:3QqvoHX3ZJbIgnvblNBMyK
48DItMdnXV4MBwq9MLs0Dl,0.348,0.106,120.0,0.0457,0.0128,0.00202,4,0.77,7,428467,-12.592,0.396,0,audio_features,spotify:track:48DItMdnXV4MBwq9MLs0Dl
0lzgv9OqZGWeFSBdYL25xG,0.803,0.108,120.035,0.0791,0.102,9.44e-05,4,0.548,2,252992,-6.789,0.417,1,audio_features,spotify:track:0lzgv9OqZGWeFSBdYL25xG
300RfAPZ57B0y6YYj9n6DN,0.735,0.0391,99.682,0.0806,0.0172,0.000733,4,0.642,8,244827,-8.866,0.864,1,audio_features,spotify:track:300RfAPZ57B0y6YYj9n6DN
1kdXLXKJW1uMVyhYJtzMJD,0.521,0.121,140.049,0.151,0.0326,0.864,4,0.748,9,318477,-11.55,0.291,1,audio_features,spotify:track:1kdXLXKJW1uMVyhYJtzMJD
7Dw5AxRUrLj0i2bzwkvCMq,0.936,0.343,121.993,0.0452,0.00107,0.295,4,0.605,7,323480,-6.569,0.431,1,audio_features,spotify:track:7Dw5AxRUrLj0i2bzwkvCMq
2ie1yK97yTgIEi8tssZqiC,0.758,0.111,143.992,0.0509,0.00605,0.0607,4,0.251,7,377920,-5.992,0.08,1,audio_features,spotify:track:2ie1yK97yTgIEi8tssZqiC
4Vyy0kV5BSRc6tgQWUbz6P,0.734,0.0959,78.332,0.0521,0.000616,0.00678,4,0.205,4,322293,-6.366,0.238,0,audio_features,spotify:track:4Vyy0kV5BSRc6tgQWUbz6P
5lcLCZqGbpz3mLBvubdrmX,0.594,0.331,124.442,0.125,0.126,0.0217,4,0.605,4,402067,-5.556,0.489,0,audio_features,spotify:track:5lcLCZqGbpz3mLBvubdrmX
0LTZD4vTsp0EN1wXatc9IR,0.762,0.198,125.75,0.0476,0.0342,0.00876,4,0.328,5,383507,-8.651,0.274,1,audio_features,spotify:track:0LTZD4vTsp0EN1wXatc9IR
4kCvpSVa2XQUiarE7EE5Fs,0.576,0.0716,80.973,0.0641,0.608,0.0,4,0.61,1,175775,-8.289,0.568,1,audio_features,spotify:track:4kCvpSVa2XQUiarE7EE5Fs
1cpjZQkKIGq258uiQNEtgg,0.983,0.084,109.904,0.109,1.08e-05,0.0,4,0.495,8,259960,-3.272,0.153,1,audio_features,spotify:track:1cpjZQkKIGq258uiQNEtgg
3454jBKLY9vk1oV0UbPLxL,0.711,0.125,138.547,0.0337,0.00678,0.000114,4,0.458,10,306600,-5.382,0.14,0,audio_features,spotify:track:3454jBKLY9vk1oV0UbPLxL
4NKeqDQN5ckDnJoYD2bD7J,0.635,0.194,140.964,0.0334,0.00724,7.59e-05,4,0.317,6,340107,-5.901,0.179,1,audio_features,spotify:track:4NKeqDQN5ckDnJoYD2bD7J
56sk7jBpZV0CD31G9hEU3b,0.853,0.126,122.023,0.0339,0.000684,0.0,4,0.553,8,231400,-3.668,0.506,1,audio_features,spotify:track:56sk7jBpZV0CD31G9hEU3b
5cTSI1A7x2lh68MCezogjH,0.779,0.102,97.948,0.167,0.00685,0.0,4,0.771,0,238267,-3.873,0.703,1,audio_features,spotify:track:5cTSI1A7x2lh68MCezogjH
4HAIN7SR88xsLSuLH1g0xS,0.384,0.122,171.077,0.06,0.476,0.00901,3,0.461,7,266920,-8.154,0.399,0,audio_features,spotify:track:4HAIN7SR88xsLSuLH1g0xS
1aIQhBAfQHuoAz99AyIZVM,0.977,0.0966,125.994,0.0792,0.00322,0.0604,4,0.539,2,435736,-5.188,0.291,1,audio_features,spotify:track:1aIQhBAfQHuoAz99AyIZVM
3yzA64FSsKtkSAgrSxwT1q,0.585,0.065,127.986,0.0817,0.00199,0.864,4,0.796,9,337500,-13.563,0.512,0,audio_features,spotify:track:3yzA64FSsKtkSAgrSxwT1q
2UKARCqDrhkYDoVR4FN5Wi,0.965,0.11,136.018,0.05,6.94e-06,0.000402,4,0.408,2,218000,-4.232,0.349,1,audio_features,spotify:track:2UKARCqDrhkYDoVR4FN5Wi
2t7PpeHfNwPgkhz71wdAuQ,0.95,0.111,104.359,0.0432,9.48e-05,3.07e-05,4,0.516,0,229093,-4.788,0.583,1,audio_features,spotify:track:2t7PpeHfNwPgkhz71wdAuQ
5UZtvyaaQbK8CrATRbL9QR,0.94,0.173,111.986,0.0391,0.0071,0.00164,4,0.612,0,244560,-4.162,0.622,0,audio_features,spotify:track:5UZtvyaaQbK8CrATRbL9QR
3L8WgDYS5TtwbyxOPSAiFf,0.668,0.173,162.663,0.082,0.000143,0.00113,4,0.418,6,167933,-11.297,0.379,0,audio_features,spotify:track:3L8WgDYS5TtwbyxOPSAiFf
3hFlxSXELnRGz4BJ42PMFO,0.632,0.0802,125.024,0.241,0.00446,0.924,4,0.667,0,392934,-8.681,0.622,1,audio_features,spotify:track:3hFlxSXELnRGz4BJ42PMFO
2PdcrIO1ugLWG6g1KJToGa,0.527,0.138,79.936,0.0287,0.0071,0.00539,4,0.495,9,310027,-8.319,0.145,1,audio_features,spotify:track:2PdcrIO1ugLWG6g1KJToGa
2YSlbwlmDFtkqz7PLSWUeT,0.863,0.631,104.983,0.0316,9.26e-05,0.000271,4,0.595,6,246600,-4.652,0.341,1,audio_features,spotify:track:2YSlbwlmDFtkqz7PLSWUeT
6C6RPMlpVvyxdK1Ye373ye,0.265,0.198,99.105,0.0365,0.787,0.668,4,0.733,2,184373,-11.191,0.184,1,audio_features,spotify:track:6C6RPMlpVvyxdK1Ye373ye
1s1LxXuXZ1yOQ7rRbj8cfE,0.441,0.12,161.119,0.0278,0.826,0.00578,4,0.458,10,186094,-7.053,0.294,0,audio_features,spotify:track:1s1LxXuXZ1yOQ7rRbj8cfE
4FUQkOy81odrVuAzloqahI,0.478,0.301,129.962,0.038,0.17,6.92e-05,3,0.627,4,173640,-7.141,0.378,0,audio_features,spotify:track:4FUQkOy81odrVuAzloqahI
0SjysUD5JEIAirC6dEFEKU,0.537,0.143,137.62,0.0313,0.094,0.0117,4,0.243,11,492293,-8.995,0.208,0,audio_features,spotify:track:0SjysUD5JEIAirC6dEFEKU
2KDyMV4Gnd7ELHI1TzSLUD,0.599,0.0746,122.04,0.0447,0.0172,0.826,4,0.791,9,481605,-8.507,0.439,0,audio_features,spotify:track:2KDyMV4Gnd7ELHI1TzSLUD
19K4y1wgx9XA2F3X2gByol,0.349,0.102,83.81,0.0359,0.41,0.83,4,0.529,4,205560,-13.488,0.222,0,audio_features,spotify:track:19K4y1wgx9XA2F3X2gByol
7j6PQkr8AGW8vjlSr0pUiN,0.803,0.094,116.899,0.0365,0.0689,2.87e-06,4,0.549,1,232400,-3.724,0.644,0,audio_features,spotify:track:7j6PQkr8AGW8vjlSr0pUiN
5MoT0XgjjHwzJQWQvJ9TrC,0.955,0.147,178.01,0.15,0.0196,3.63e-06,4,0.249,10,106560,-3.835,0.594,0,audio_features,spotify:track:5MoT0XgjjHwzJQWQvJ9TrC
4vg1R4QYoWSFUUj2qX5L5K,0.775,0.336,107.026,0.0303,9.93e-05,0.00013,4,0.518,6,209720,-5.897,0.422,0,audio_features,spotify:track:4vg1R4QYoWSFUUj2qX5L5K
6wt28FmgheSBxdLFmzdejf,0.886,0.217,136.875,0.0463,6.54e-05,0.00945,4,0.404,5,176347,-4.122,0.578,1,audio_features,spotify:track:6wt28FmgheSBxdLFmzdejf
5gwign6hATXgMHxYrRix9L,0.886,0.205,146.039,0.0535,0.00641,0.131,4,0.332,2,622000,-8.4,0.326,1,audio_features,spotify:track:5gwign6hATXgMHxYrRix9L
3uCIHV1sFx5vYKLRYMQRdV,0.937,0.472,178.04,0.069,0.000554,1.57e-05,4,0.406,8,208907,-6.215,0.257,1,audio_features,spotify:track:3uCIHV1sFx5vYKLRYMQRdV
6Sl4vxgAjIY8pVTa5idAx1,0.785,0.698,96.996,0.0329,0.0468,0.0,4,0.52,6,200188,-4.765,0.679,0,audio_features,spotify:track:6Sl4vxgAjIY8pVTa5idAx1
2BpDrakzMKdlVrdwZiBS6H,0.825,0.0702,91.963,0.0623,0.606,0.0,4,0.676,11,183240,-8.085,0.936,1,audio_features,spotify:track:2BpDrakzMKdlVrdwZiBS6H
6wThcKxAGLpOx20KV8oImn,0.834,0.0952,105.079,0.15,0.0409,0.000169,4,0.592,1,335853,-7.324,0.325,1,audio_features,spotify:track:6wThcKxAGLpOx20KV8oImn
0FMhMAFPLg8EljnROSoVnj,0.651,0.132,161.548,0.229,0.00494,0.0349,4,0.552,4,232533,-10.624,0.533,0,audio_features,spotify:track:0FMhMAFPLg8EljnROSoVnj
2cGxRwrMyEAp8dEbuZaVv6,0.585,0.077,109.942,0.0271,0.0422,0.619,4,0.775,10,337560,-9.516,0.518,0,audio_features,spotify:track:2cGxRwrMyEAp8dEbuZaVv6
7ts4cPH7hCxgiQmvyk7qyK,0.496,0.0931,126.024,0.0598,0.0293,0.69,4,0.81,6,403219,-10.434,0.651,0,audio_features,spotify:track:7ts4cPH7hCxgiQmvyk7qyK
18fwfypFEcZArzsRZgozs0,0.569,0.395,90.066,0.0321,0.337,7.67e-06,4,0.316,2,249760,-5.005,0.154,1,audio_features,spotify:track:18fwfypFEcZArzsRZgozs0
7xLctrGE9YrCUeYvBVjtsx,0.852,0.15,165.91,0.0334,0.0103,0.0,4,0.515,7,248400,-4.604,0.853,1,audio_features,spotify:track:7xLctrGE9YrCUeYvBVjtsx
5EEOjaJyWvfMglmEwf9bG3,0.588,0.104,95.309,0.248,0.4,0.0,4,0.832,11,250868,-10.88,0.716,0,audio_features,spotify:track:5EEOjaJyWvfMglmEwf9bG3
6soMLQJnR9MxCX9R1neEXn,0.751,0.117,98.003,0.199,0.611,1.93e-05,4,0.819,10,201707,-8.05,0.673,0,audio_features,spotify:track:6soMLQJnR9MxCX9R1neEXn
3BiQGcQIO9abIlj0ZB3mQU,0.865,0.108,170.075,0.0342,0.0099,0.00035,4,0.597,6,177747,-4.285,0.793,0,audio_features,spotify:track:3BiQGcQIO9abIlj0ZB3mQU
2kA0IBd1u0Be6QJE60Ty6F,0.476,0.109,120.268,0.0265,0.473,0.0,4,0.587,7,269973,-6.64,0.085,1,audio_features,spotify:track:2kA0IBd1u0Be6QJE60Ty6F
40XMPkO2ANetf6s96CqMBj,0.8,0.755,169.957,0.043,0.000596,0.000137,4,0.331,4,196627,-7.473,0.592,0,audio_features,spotify:track:40XMPkO2ANetf6s96CqMBj
08NfrkrYmQG02eBE07usCI,0.789,0.0868,125.406,0.0596,0.00854,0.00671,3,0.369,10,376387,-4.346,0.579,0,audio_features,spotify:track:08NfrkrYmQG02eBE07usCI
6HdNamyPuAdmzw01XaQGXW,0.74,0.0828,127.989,0.0555,0.0696,0.887,3,0.703,4,469360,-9.855,0.0383,0,audio_features,spotify:track:6HdNamyPuAdmzw01XaQGXW
6PvjNYQ0cWU5zOyb3HUm7U,0.535,0.11,94.998,0.0294,0.152,0.0,4,0.684,9,178547,-5.789,0.627,1,audio_features,spotify:track:6PvjNYQ0cWU5zOyb3HUm7U
6xHzY67lLIJNdxbR5LxZ5S,0.923,0.0331,87.377,0.0474,0.0132,0.000771,4,0.626,1,224640,-4.448,0.845,1,audio_features,spotify:track:6xHzY67lLIJNdxbR5LxZ5S
3eMYc6FK9XvyauIaxcJtRS,0.417,0.107,144.021,0.0357,0.00877,0.923,4,0.432,2,270400,-9.756,0.187,1,audio_features,spotify:track:3eMYc6FK9XvyauIaxcJtRS
2FMlE3qZvfY0MNvxtQcCXs,0.768,0.0611,125.221,0.0478,0.0867,0.619,4,0.784,4,262613,-7.236,0.425,0,audio_features,spotify:track:2FMlE3qZvfY0MNvxtQcCXs
0UrWr7Jnu1heq1o99ZwUd0,0.86,0.39,97.867,0.0621,0.00834,0.0106,4,0.563,8,256240,-7.533,0.517,1,audio_features,spotify:track:0UrWr7Jnu1heq1o99ZwUd0
2hCF88nwQbjXIJccsrlqlS,0.889,0.249,127.971,0.0768,0.0028,0.00965,4,0.666,11,382040,-6.771,0.328,1,audio_features,spotify:track:2hCF88nwQbjXIJccsrlqlS
4uk4W1m7xsRj7RxQBVlHj4,0.733,0.0673,135.189,0.0342,0.000651,2.07e-05,4,0.407,2,235733,-6.587,0.28,1,audio_features,spotify:track:4uk4W1m7xsRj7RxQBVlHj4
3UK1tmRmfJwjdUksjiVJNk,0.604,0.168,138.173,0.028,0.00251,8.2e-06,4,0.46,0,236840,-7.771,0.188,1,audio_features,spotify:track:3UK1tmRmfJwjdUksjiVJNk
5P7nngjxxD0XID13bVGc7b,0.941,0.333,125.993,0.0414,0.000278,0.754,4,0.643,9,378334,-6.157,0.806,0,audio_features,spotify:track:5P7nngjxxD0XID13bVGc7b
6jkmCL5GPCkb9neLbpQU8i,0.658,0.228,124.027,0.0676,0.00541,0.0103,4,0.867,9,406692,-7.634,0.717,1,audio_features,spotify:track:6jkmCL5GPCkb9neLbpQU8i
6qGl9l0JRaLpxDD7eaL1C5,0.613,0.0711,105.11,0.0295,0.00463,0.000441,4,0.457,9,211373,-5.756,0.132,1,audio_features,spotify:track:6qGl9l0JRaLpxDD7eaL1C5
4a5cwZZc57KyccBxFS2yjV,0.868,0.19,118.015,0.0377,0.0137,1.17e-06,4,0.671,0,230608,-3.7,0.674,1,audio_features,spotify:track:4a5cwZZc57KyccBxFS2yjV
4GpMYU4CjxVcZAo6mYKaKB,0.843,0.789,137.62,0.378,0.355,0.0126,4,0.354,11,310013,-9.17,0.348,0,audio_features,spotify:track:4GpMYU4CjxVcZAo6mYKaKB
76DRXGjTQdwrLRTX9dKbzr,0.654,0.285,96.009,0.0525,0.0227,2.39e-05,4,0.761,9,261747,-6.01,0.756,0,audio_features,spotify:track:76DRXGjTQdwrLRTX9dKbzr
7AT5yUiuBiUOfLzvuQXO9g,0.9,0.189,159.878,0.0971,7.48e-05,0.000321,4,0.35,8,244293,-2.814,0.623,1,audio_features,spotify:track:7AT5yUiuBiUOfLzvuQXO9g
2ZugSOYFWCSxqQGG2nDtUK,0.965,0.067,106.348,0.0955,0.00308,4.59e-06,4,0.31,7,233067,-1.765,0.436,1,audio_features,spotify:track:2ZugSOYFWCSxqQGG2nDtUK
2i9aZWM4SNk3nou1KeW9m4,0.906,0.232,97.352,0.0627,0.00112,0.0,4,0.25,3,257800,-3.855,0.473,1,audio_features,spotify:track:2i9aZWM4SNk3nou1KeW9m4
4LG2jXgisjVZq5SUAPvkV5,0.784,0.0954,135.25,0.0369,0.117,0.0,4,0.518,2,277200,-8.924,0.736,1,audio_features,spotify:track:4LG2jXgisjVZq5SUAPvkV5
3IL9zfCvqkwWr7azUpPwoN,0.422,0.309,145.603,0.0289,0.727,9.04e-06,3,0.418,7,173400,-4.677,0.46,1,audio_features,spotify:track:3IL9zfCvqkwWr7azUpPwoN
1hU0PQvDcO4JZVOiim7vTj,0.607,0.0967,142.047,0.0335,0.309,6.63e-06,4,0.567,9,209760,-6.145,0.298,0,audio_features,spotify:track:1hU0PQvDcO4JZVOiim7vTj
4GDeUodkTYNGThdN7KRH7U,0.659,0.143,122.99,0.0345,5.09e-05,0.175,4,0.522,7,242587,-3.693,0.529,1,audio_features,spotify:track:4GDeUodkTYNGThdN7KRH7U
1ZjzU4Xb44zj9oH9aYgss6,0.877,0.131,117.106,0.0502,0.0095,0.000171,4,0.592,2,241849,-4.05,0.712,0,audio_features,spotify:track:1ZjzU4Xb44zj9oH9aYgss6
58AI5fsEVuPv10uSRsWYRG,0.828,0.131,133.434,0.0572,0.0154,1.3e-05,5,0.484,7,182373,-4.971,0.351,1,audio_features,spotify:track:58AI5fsEVuPv10uSRsWYRG
5v6wvFBcvedd6olUk3r9J8,0.799,0.052,152.153,0.029,0.00117,2.82e-06,4,0.48,1,232467,-5.027,0.355,1,audio_features,spotify:track:5v6wvFBcvedd6olUk3r9J8
2r010kyImwocvnH6ffNTte,0.86,0.147,177.997,0.0325,0.106,0.0,4,0.411,11,178547,-3.305,0.658,1,audio_features,spotify:track:2r010kyImwocvnH6ffNTte
2nBWxgSZ79w9l6t2rUg6pl,0.445,0.111,95.562,0.025,0.438,0.0,4,0.413,1,222200,-7.259,0.117,0,audio_features,spotify:track:2nBWxgSZ79w9l6t2rUg6pl
21ed3y6b8eYkHL3V78a2xG,0.465,0.117,90.861,0.0263,0.414,1.6e-06,4,0.753,7,237267,-7.793,0.603,1,audio_features,spotify:track:21ed3y6b8eYkHL3V78a2xG
4bTFqrZn6cdeAu65Gwm2Hc,0.276,0.124,152.839,0.0304,0.864,0.0,5,0.418,9,221267,-12.22,0.538,1,audio_features,spotify:track:4bTFqrZn6cdeAu65Gwm2Hc
5dc9fuGhXIbAo21By6JAvc,0.63,0.0671,124.007,0.0527,0.00833,0.832,4,0.783,1,445034,-11.33,0.0751,0,audio_features,spotify:track:5dc9fuGhXIbAo21By6JAvc
1rYBsFZkvzz9YGDCgWclwk,0.579,0.0825,124.01,0.0542,0.00525,0.83,4,0.728,2,439014,-12.985,0.424,1,audio_features,spotify:track:1rYBsFZkvzz9YGDCgWclwk
50c8ACXtl9GP3GsOf3yWuV,0.657,0.167,139.971,0.0269,0.338,0.0,4,0.48,10,194480,-5.098,0.587,0,audio_features,spotify:track:50c8ACXtl9GP3GsOf3yWuV
3WU1BGMLe9Tg2QuVmRPpw6,0.838,0.131,134.037,0.0416,0.0834,0.0287,4,0.69,4,230480,-6.413,0.309,1,audio_features,spotify:track:3WU1BGMLe9Tg2QuVmRPpw6
4wm9XYQMEYQMEJnpVmOe9Z,0.941,0.309,98.581,0.089,3.84e-05,0.000555,4,0.553,3,190387,-3.161,0.69,1,audio_features,spotify:track:4wm9XYQMEYQMEJnpVmOe9Z
1Buen1HzrkOrgW69mYnFqg,0.89,0.0762,98.006,0.136,0.00725,0.0,4,0.726,7,216013,-4.123,0.548,1,audio_features,spotify:track:1Buen1HzrkOrgW69mYnFqg
2p0Gd0LBUpqJkUC8ISdBjL,0.566,0.0794,114.006,0.0364,0.411,0.000128,4,0.879,11,315693,-8.789,0.673,1,audio_features,spotify:track:2p0Gd0LBUpqJkUC8ISdBjL
0eEYax5zHz46XYmD0RJdx6,0.571,0.32,127.998,0.0308,0.000494,0.875,4,0.662,8,380947,-7.491,0.166,0,audio_features,spotify:track:0eEYax5zHz46XYmD0RJdx6
4kJWtxDDNb9oAk3h7sX3N4,0.524,0.113,128.02,0.038,0.00947,0.901,4,0.436,8,633348,-7.754,0.0365,0,audio_features,spotify:track:4kJWtxDDNb9oAk3h7sX3N4
6bZaumwiWjUSLSLqUyxetj,0.676,0.343,117.783,0.0265,0.0577,0.0197,4,0.618,6,315200,-6.127,0.537,0,audio_features,spotify:track:6bZaumwiWjUSLSLqUyxetj
4NmhQlzLdrD2dDLk9pvp5z,0.93,0.0775,95.552,0.0301,0.117,0.0222,4,0.461,6,255893,-4.704,0.521,0,audio_features,spotify:track:4NmhQlzLdrD2dDLk9pvp5z
1xhGIelTraV73DmTRbjvS9,0.898,0.173,118.929,0.0329,0.000518,0.00236,4,0.505,7,234920,-4.906,0.731,1,audio_features,spotify:track:1xhGIelTraV73DmTRbjvS9
2zrIyIdqafYozfsgiMY0Ae,0.865,0.237,120.011,0.0472,0.0435,0.00559,4,0.671,7,209333,-5.735,0.865,1,audio_features,spotify:track:2zrIyIdqafYozfsgiMY0Ae
1f5s5i721OcbLH8XdSac14,0.728,0.0701,105.768,0.0368,0.000291,0.000112,4,0.361,6,318000,-8.519,0.155,1,audio_features,spotify:track:1f5s5i721OcbLH8XdSac14
3W5XlcIV6vDmteklpE8eNI,0.87,0.199,153.058,0.0779,0.00331,0.626,4,0.447,2,272107,-5.814,0.545,1,audio_features,spotify:track:3W5XlcIV6vDmteklpE8eNI
6IIjmqaDdO6vdEBasXsCve,0.805,0.116,129.107,0.0433,0.0783,0.0926,4,0.531,2,234680,-7.127,0.349,1,audio_features,spotify:track:6IIjmqaDdO6vdEBasXsCve
6KRpJT14N5lvLP6zo1QPoB,0.86,0.156,92.011,0.0364,0.0942,0.0,4,0.683,2,223787,-3.398,0.743,1,audio_features,spotify:track:6KRpJT14N5lvLP6zo1QPoB
6j7hih15xG2cdYwIJnQXsq,0.894,0.181,142.051,0.0544,0.255,0.0,4,0.63,10,218520,-4.592,0.364,1,audio_features,spotify:track:6j7hih15xG2cdYwIJnQXsq
2xKzulWdScpKuMXyvMQSgN,0.689,0.386,124.034,0.034,0.00366,0.0,4,0.6,9,265987,-4.961,0.602,1,audio_features,spotify:track:2xKzulWdScpKuMXyvMQSgN
7mnGQesk1TzQLzQ9bYWZPR,0.84,0.0998,124.269,0.0363,0.2,2.15e-06,4,0.537,9,224693,-4.626,0.211,1,audio_features,spotify:track:7mnGQesk1TzQLzQ9bYWZPR
2CCgWLjNMlHxczEvv6IK3Q,0.875,0.211,151.989,0.05,0.00561,0.47,4,0.416,8,216387,-5.575,0.477,1,audio_features,spotify:track:2CCgWLjNMlHxczEvv6IK3Q
5FkcfaLSjOsSOTp3aGynl8,0.973,0.195,152.998,0.0763,0.00103,2.35e-06,4,0.454,2,226213,-4.081,0.625,1,audio_features,spotify:track:5FkcfaLSjOsSOTp3aGynl8
5MtN38MGEWJt60LwtBmFNP,0.423,0.25,173.27,0.035,0.000788,0.402,3,0.256,6,320907,-11.994,0.441,1,audio_features,spotify:track:5MtN38MGEWJt60LwtBmFNP
